,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,ID,card_num
99,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17477,-1042,0,0,0,,2.0,-1.0,1.0,F & N & Y & 0 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -17477 & -1042 & 0 & 0 & 0 & 2.0,1.0
100,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21475,-5643,0,0,0,,2.0,-1.0,1.0,F & N & Y & 0 & 171000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -21475 & -5643 & 0 & 0 & 0 & 2.0,1.0
101,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881,-8405,0,1,0,Accountants,1.0,-1.0,0.0,F & N & Y & 0 & 171000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -19881 & -8405 & 0 & 1 & 0 & 1.0,6.0
102,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14756,-567,0,0,0,,1.0,-1.0,1.0,F & N & Y & 0 & 180000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -14756 & -567 & 0 & 0 & 0 & 1.0,3.0
103,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-22595,365243,0,1,0,,2.0,-1.0,1.0,F & N & Y & 0 & 180000.0 & Pensioner & Higher education & Married & House / apartment & -22595 & 365243 & 0 & 1 & 0 & 2.0,1.0
104,F,N,Y,0,180000.0,State servant,Higher education,Separated,House / apartment,-20376,-4420,0,0,1,Core staff,1.0,-1.0,1.0,F & N & Y & 0 & 180000.0 & State servant & Higher education & Separated & House / apartment & -20376 & -4420 & 0 & 0 & 1 & 1.0,1.0
105,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,-22655,365243,0,0,0,,1.0,-1.0,1.0,F & N & Y & 0 & 189000.0 & Pensioner & Higher education & Separated & House / apartment & -22655 & 365243 & 0 & 0 & 0 & 1.0,3.0
106,F,N,Y,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,0,0,0,Cooking staff,2.0,-1.0,1.0,F & N & Y & 0 & 193500.0 & State servant & Secondary / secondary special & Married & Office apartment & -22168 & -10155 & 0 & 0 & 0 & 2.0,6.0
107,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,0,0,0,Laborers,2.0,-1.0,1.0,F & N & Y & 0 & 202500.0 & Commercial associate & Secondary / secondary special & Married & Municipal apartment & -18817 & -1094 & 0 & 0 & 0 & 2.0,5.0
108,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-18640,-1100,0,0,0,Sales staff,1.0,-1.0,1.0,F & N & Y & 0 & 202500.0 & Working & Secondary / secondary special & Widow & House / apartment & -18640 & -1100 & 0 & 0 & 0 & 1.0,2.0
109,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16557,-2834,0,0,0,Sales staff,1.0,-1.0,1.0,F & N & Y & 0 & 225000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -16557 & -2834 & 0 & 0 & 0 & 1.0,1.0
110,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9605,-672,0,0,0,Cooking staff,2.0,-1.0,1.0,F & N & Y & 0 & 247500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -9605 & -672 & 0 & 0 & 0 & 2.0,1.0
111,F,N,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,-17388,-1662,0,1,1,Managers,1.0,-1.0,1.0,F & N & Y & 0 & 292500.0 & Working & Higher education & Single / not married & House / apartment & -17388 & -1662 & 0 & 1 & 1 & 1.0,5.0
112,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,0,0,0,Laborers,1.0,-1.0,0.0,F & N & Y & 0 & 297000.0 & Commercial associate & Secondary / secondary special & Single / not married & Rented apartment & -15519 & -3234 & 0 & 0 & 0 & 1.0,35.0
113,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19041,365243,0,1,0,,2.0,-1.0,1.0,F & N & Y & 0 & 45000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -19041 & 365243 & 0 & 1 & 0 & 2.0,1.0
114,F,N,Y,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-15544,-4946,0,0,1,Laborers,2.0,-1.0,1.0,F & N & Y & 0 & 58500.0 & Working & Secondary / secondary special & Married & House / apartment & -15544 & -4946 & 0 & 0 & 1 & 2.0,3.0
115,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24327,365243,0,0,0,,2.0,-1.0,1.0,F & N & Y & 0 & 67500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -24327 & 365243 & 0 & 0 & 0 & 2.0,1.0
116,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23857,365243,0,0,0,,1.0,-1.0,1.0,F & N & Y & 0 & 67500.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -23857 & 365243 & 0 & 0 & 0 & 1.0,1.0
117,F,N,Y,0,67500.0,Working,Incomplete higher,Married,House / apartment,-10759,-2171,0,1,0,Sales staff,2.0,-1.0,1.0,F & N & Y & 0 & 67500.0 & Working & Incomplete higher & Married & House / apartment & -10759 & -2171 & 0 & 1 & 0 & 2.0,1.0
118,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,0,Laborers,2.0,-1.0,1.0,F & N & Y & 0 & 67500.0 & Working & Secondary / secondary special & Married & House / apartment & -10760 & -2884 & 1 & 1 & 0 & 2.0,2.0
119,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-10056,365243,0,0,0,,2.0,-1.0,0.0,F & N & Y & 0 & 76500.0 & Pensioner & Secondary / secondary special & Civil marriage & House / apartment & -10056 & 365243 & 0 & 0 & 0 & 2.0,1.0
120,F,N,Y,0,787500.0,State servant,Higher education,Married,House / apartment,-17203,-1431,0,0,1,Managers,2.0,-1.0,1.0,F & N & Y & 0 & 787500.0 & State servant & Higher education & Married & House / apartment & -17203 & -1431 & 0 & 0 & 1 & 2.0,5.0
121,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,0,0,0,,2.0,-1.0,1.0,F & N & Y & 0 & 81000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22867 & 365243 & 0 & 0 & 0 & 2.0,1.0
122,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23236,365243,0,1,0,,1.0,-1.0,0.0,F & N & Y & 0 & 81000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -23236 & 365243 & 0 & 1 & 0 & 1.0,1.0
123,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21289,365243,0,0,0,,2.0,-1.0,1.0,F & N & Y & 0 & 90000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21289 & 365243 & 0 & 0 & 0 & 2.0,5.0
124,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-16312,-3389,0,0,0,High skill tech staff,1.0,-1.0,1.0,F & N & Y & 0 & 90000.0 & State servant & Secondary / secondary special & Separated & Municipal apartment & -16312 & -3389 & 0 & 0 & 0 & 1.0,1.0
125,F,N,Y,0,92250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23105,365243,0,0,0,,1.0,-1.0,1.0,F & N & Y & 0 & 92250.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -23105 & 365243 & 0 & 0 & 0 & 1.0,1.0
126,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22814,365243,0,1,0,,1.0,-1.0,1.0,F & N & Y & 0 & 99000.0 & Pensioner & Secondary / secondary special & Widow & House / apartment & -22814 & 365243 & 0 & 1 & 0 & 1.0,1.0
127,F,N,Y,0,99000.0,Working,Secondary / secondary special,Widow,House / apartment,-17352,-489,0,0,0,Managers,1.0,-1.0,1.0,F & N & Y & 0 & 99000.0 & Working & Secondary / secondary special & Widow & House / apartment & -17352 & -489 & 0 & 0 & 0 & 1.0,1.0
128,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-12723,-1132,1,1,0,Sales staff,3.0,-1.0,1.0,F & N & Y & 1 & 108000.0 & Working & Secondary / secondary special & Married & House / apartment & -12723 & -1132 & 1 & 1 & 0 & 3.0,1.0
129,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-13012,-1342,0,1,0,Sales staff,3.0,-1.0,0.0,F & N & Y & 1 & 108000.0 & Working & Secondary / secondary special & Married & House / apartment & -13012 & -1342 & 0 & 1 & 0 & 3.0,10.0
130,F,N,Y,1,134995.5,Working,Secondary / secondary special,Civil marriage,House / apartment,-12813,-1897,1,0,0,Laborers,3.0,-1.0,1.0,F & N & Y & 1 & 134995.5 & Working & Secondary / secondary special & Civil marriage & House / apartment & -12813 & -1897 & 1 & 0 & 0 & 3.0,1.0
131,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15759,-4541,0,0,0,High skill tech staff,3.0,-1.0,1.0,F & N & Y & 1 & 135000.0 & Commercial associate & Secondary / secondary special & Civil marriage & House / apartment & -15759 & -4541 & 0 & 0 & 0 & 3.0,1.0
132,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13465,-1101,0,0,0,Laborers,3.0,-1.0,1.0,F & N & Y & 1 & 135000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -13465 & -1101 & 0 & 0 & 0 & 3.0,1.0
133,F,N,Y,1,175500.0,Working,Secondary / secondary special,Married,House / apartment,-16704,-132,1,0,0,Cleaning staff,3.0,-1.0,0.0,F & N & Y & 1 & 175500.0 & Working & Secondary / secondary special & Married & House / apartment & -16704 & -132 & 1 & 0 & 0 & 3.0,6.0
134,F,N,Y,1,198000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18530,-1596,1,1,0,Private service staff,2.0,-1.0,1.0,F & N & Y & 1 & 198000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -18530 & -1596 & 1 & 1 & 0 & 2.0,2.0
135,F,N,Y,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15926,-3327,0,0,0,,2.0,-1.0,1.0,F & N & Y & 1 & 225000.0 & Commercial associate & Higher education & Single / not married & House / apartment & -15926 & -3327 & 0 & 0 & 0 & 2.0,8.0
136,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14584,-5770,0,0,0,High skill tech staff,3.0,-1.0,1.0,F & N & Y & 1 & 225000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -14584 & -5770 & 0 & 0 & 0 & 3.0,2.0
137,F,N,Y,1,90000.0,Commercial associate,Higher education,Married,House / apartment,-9600,-686,1,1,0,Core staff,3.0,-1.0,0.0,F & N & Y & 1 & 90000.0 & Commercial associate & Higher education & Married & House / apartment & -9600 & -686 & 1 & 1 & 0 & 3.0,1.0
138,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10175,-1966,0,1,0,Private service staff,3.0,-1.0,1.0,F & N & Y & 1 & 90000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -10175 & -1966 & 0 & 1 & 0 & 3.0,5.0
139,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18682,-514,0,1,0,Laborers,3.0,-1.0,0.0,F & N & Y & 1 & 90000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -18682 & -514 & 0 & 1 & 0 & 3.0,1.0
140,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-13788,-6723,1,1,0,Core staff,4.0,-1.0,1.0,F & N & Y & 2 & 144000.0 & Working & Higher education & Married & House / apartment & -13788 & -6723 & 1 & 1 & 0 & 4.0,1.0
141,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13910,-2478,0,0,1,Core staff,4.0,-1.0,1.0,F & N & Y & 2 & 157500.0 & State servant & Secondary / secondary special & Married & House / apartment & -13910 & -2478 & 0 & 0 & 1 & 4.0,1.0
142,F,N,Y,2,60750.0,Commercial associate,Higher education,Married,House / apartment,-10687,-1981,1,1,0,Core staff,4.0,-1.0,1.0,F & N & Y & 2 & 60750.0 & Commercial associate & Higher education & Married & House / apartment & -10687 & -1981 & 1 & 1 & 0 & 4.0,5.0
143,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10943,-2346,0,0,0,Private service staff,2.0,-1.0,0.0,F & Y & N & 0 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -10943 & -2346 & 0 & 0 & 0 & 2.0,1.0
144,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-12522,-613,1,0,0,Laborers,1.0,-1.0,1.0,F & Y & N & 0 & 225000.0 & Working & Secondary / secondary special & Widow & House / apartment & -12522 & -613 & 1 & 0 & 0 & 1.0,10.0
145,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-14436,-401,0,0,0,Sales staff,1.0,-1.0,0.0,F & Y & N & 0 & 225000.0 & Working & Secondary / secondary special & Widow & House / apartment & -14436 & -401 & 0 & 0 & 0 & 1.0,4.0
146,F,Y,N,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-14709,-931,0,0,0,Sales staff,2.0,-1.0,1.0,F & Y & N & 0 & 265500.0 & Working & Secondary / secondary special & Married & House / apartment & -14709 & -931 & 0 & 0 & 0 & 2.0,6.0
147,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,-13876,-5370,1,0,0,High skill tech staff,3.0,-1.0,1.0,F & Y & N & 1 & 67500.0 & State servant & Higher education & Married & House / apartment & -13876 & -5370 & 1 & 0 & 0 & 3.0,8.0
148,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12116,-2714,1,1,0,Drivers,2.0,-1.0,1.0,F & Y & Y & 0 & 144000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -12116 & -2714 & 1 & 1 & 0 & 2.0,6.0
149,F,Y,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17211,-3076,0,0,1,High skill tech staff,2.0,-1.0,1.0,F & Y & Y & 0 & 180000.0 & Commercial associate & Incomplete higher & Married & House / apartment & -17211 & -3076 & 0 & 0 & 1 & 2.0,1.0
150,F,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19031,365243,0,0,0,,2.0,-1.0,1.0,F & Y & Y & 0 & 202500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -19031 & 365243 & 0 & 0 & 0 & 2.0,3.0
151,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15919,-2104,0,1,0,,2.0,-1.0,1.0,F & Y & Y & 0 & 247500.0 & Working & Secondary / secondary special & Married & House / apartment & -15919 & -2104 & 0 & 1 & 0 & 2.0,3.0
152,F,Y,Y,0,45000.0,Pensioner,Higher education,Married,House / apartment,-22420,365243,0,1,0,,2.0,-1.0,1.0,F & Y & Y & 0 & 45000.0 & Pensioner & Higher education & Married & House / apartment & -22420 & 365243 & 0 & 1 & 0 & 2.0,4.0
153,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14867,-475,1,1,0,Sales staff,2.0,-1.0,1.0,F & Y & Y & 0 & 90000.0 & Working & Secondary / secondary special & Married & House / apartment & -14867 & -475 & 1 & 1 & 0 & 2.0,3.0
154,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10808,-1739,0,0,0,Core staff,3.0,-1.0,1.0,F & Y & Y & 1 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -10808 & -1739 & 0 & 0 & 0 & 3.0,5.0
155,F,Y,Y,1,202500.0,Working,Higher education,Married,House / apartment,-14449,-4605,0,0,0,Core staff,3.0,-1.0,0.0,F & Y & Y & 1 & 202500.0 & Working & Higher education & Married & House / apartment & -14449 & -4605 & 0 & 0 & 0 & 3.0,1.0
156,F,Y,Y,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,-11725,-2044,0,0,0,Core staff,2.0,-1.0,0.0,F & Y & Y & 1 & 315000.0 & Working & Incomplete higher & Single / not married & House / apartment & -11725 & -2044 & 0 & 0 & 0 & 2.0,7.0
157,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,0,1,1,Cooking staff,3.0,-1.0,1.0,F & Y & Y & 1 & 67500.0 & Working & Secondary / secondary special & Married & House / apartment & -11454 & -1678 & 0 & 1 & 1 & 3.0,6.0
158,F,Y,Y,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-12804,-382,1,1,0,,3.0,-1.0,1.0,F & Y & Y & 1 & 99000.0 & Working & Secondary / secondary special & Married & House / apartment & -12804 & -382 & 1 & 1 & 0 & 3.0,1.0
159,F,Y,Y,2,117000.0,Working,Secondary / secondary special,Married,House / apartment,-10037,-1965,1,1,0,Waiters/barmen staff,4.0,-1.0,1.0,F & Y & Y & 2 & 117000.0 & Working & Secondary / secondary special & Married & House / apartment & -10037 & -1965 & 1 & 1 & 0 & 4.0,1.0
160,F,Y,Y,3,243000.0,Commercial associate,Higher education,Single / not married,Rented apartment,-23198,-1112,0,0,0,Managers,4.0,-1.0,1.0,F & Y & Y & 3 & 243000.0 & Commercial associate & Higher education & Single / not married & Rented apartment & -23198 & -1112 & 0 & 0 & 0 & 4.0,4.0
161,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-9442,-686,0,0,1,Laborers,1.0,-1.0,1.0,M & N & N & 0 & 135000.0 & Commercial associate & Secondary / secondary special & Single / not married & With parents & -9442 & -686 & 0 & 0 & 1 & 1.0,2.0
162,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20692,365243,0,1,0,,2.0,-1.0,0.0,M & N & N & 0 & 135000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -20692 & 365243 & 0 & 1 & 0 & 2.0,2.0
163,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23124,365243,0,0,0,,2.0,-1.0,1.0,M & N & N & 0 & 135000.0 & Pensioner & Secondary / secondary special & Married & Municipal apartment & -23124 & 365243 & 0 & 0 & 0 & 2.0,3.0
164,M,N,N,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,-9996,-3395,0,1,0,Low-skill Laborers,2.0,-1.0,1.0,M & N & N & 0 & 135000.0 & Working & Lower secondary & Civil marriage & House / apartment & -9996 & -3395 & 0 & 1 & 0 & 2.0,2.0
165,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8489,-921,1,0,0,,1.0,-1.0,1.0,M & N & N & 0 & 202500.0 & Commercial associate & Secondary / secondary special & Single / not married & With parents & -8489 & -921 & 1 & 0 & 0 & 1.0,2.0
166,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-1516,0,0,0,Sales staff,2.0,-1.0,0.0,M & N & N & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -15174 & -1516 & 0 & 0 & 0 & 2.0,1.0
167,M,N,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-15670,-1010,1,0,0,High skill tech staff,2.0,-1.0,0.0,M & N & N & 0 & 292500.0 & Working & Secondary / secondary special & Married & House / apartment & -15670 & -1010 & 1 & 0 & 0 & 2.0,3.0
168,M,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17862,-523,0,0,0,Laborers,3.0,-1.0,1.0,M & N & N & 1 & 112500.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -17862 & -523 & 0 & 0 & 0 & 3.0,1.0
169,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10054,-571,1,1,1,Drivers,3.0,-1.0,1.0,M & N & N & 1 & 180000.0 & Working & Secondary / secondary special & Married & House / apartment & -10054 & -571 & 1 & 1 & 1 & 3.0,1.0
170,M,N,N,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-5239,0,0,0,Laborers,2.0,-1.0,1.0,M & N & N & 1 & 99000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -17876 & -5239 & 0 & 0 & 0 & 2.0,5.0
