ID,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,year_total,work_total,Nth_card,ability
183,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,12256,-4031,1,1,1,Core staff,2,11,2,33.58,11,6,16.41337386
184,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,13128,-2044,0,0,0,Laborers,2,6,0,35.92,5.58,4,12.17971851
185,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,14041,-705,0,1,0,Accountants,2,21,2,38.42,1.92,1,10.1229754
186,F,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,14924,-2257,1,0,0,HR staff,2,12,2,40.83,6.17,2,10.65761427
187,F,N,N,0,135000,Commercial associate,Higher education,Married,With parents,15360,-413,0,0,1,Core staff,2,1,1,42.08,1.08,9,9.031912758
188,F,N,N,0,135000,Commercial associate,Higher education,Separated,House / apartment,11712,-4822,0,1,1,HR staff,1,40,2,32.08,13.17,2,19.59361393
189,F,N,N,0,135000,Commercial associate,Higher education,Single / not married,With parents,15730,-4660,0,0,0,no_data,1,20,2,43.08,12.75,1,12.19512195
190,F,N,N,0,135000,Commercial associate,Incomplete higher,Single / not married,House / apartment,17615,-339,0,0,0,Accountants,1,17,2,48.25,0.92,8,7.814308868
191,F,N,N,0,135000,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,8534,-1707,0,0,1,Laborers,1,15,2,23.33,4.67,1,19.77442508
192,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,15805,-433,1,0,0,Core staff,2,6,2,43.25,1.17,2,8.782201405
193,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,13808,-1233,1,1,0,Laborers,2,46,2,37.83,3.33,2,10.73558648
194,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,11072,-864,0,1,0,Laborers,2,5,1,30.33,2.33,1,13.22492163
195,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,13277,-1022,1,0,0,Sales staff,2,5,2,36.33,2.75,2,11.01591187
196,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,13485,-3756,0,0,0,Sales staff,2,3,0,36.92,10.25,2,13.8760407
197,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,14201,-2139,0,1,0,no_data,2,17,2,38.92,5.83,3,11.19217377
198,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,15218,-2265,0,1,0,Managers,2,39,2,41.67,6.17,2,10.42229599
199,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,16008,-157,0,0,0,Cooking staff,2,50,2,43.83,0.42,1,8.516812819
200,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,16989,-3444,0,0,0,no_data,2,5,2,46.5,9.42,4,9.966777409
201,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,17614,-4219,0,0,0,Sales staff,2,1,1,48.25,11.5,9,10.07838746
202,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,19692,-5273,1,1,0,Laborers,2,25,2,53.92,14.42,1,9.362646508
203,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,20725,-1847,0,0,1,Secretaries,2,44,2,56.75,5,1,7.151181269
204,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,22339,-2988,1,0,0,Cleaning staff,2,11,2,61.17,8.17,1,6.976383649
205,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,17991,-5607,0,0,0,Sales staff,2,31,2,49.25,15.33,1,10.90116279
206,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18524,-1707,0,0,0,no_data,2,19,1,50.75,4.67,4,8.027591128
207,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,19124,-670,0,0,0,no_data,1,15,2,52.33,1.83,3,7.315487157
208,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,12988,-431,1,0,0,Sales staff,1,3,1,35.58,1.17,2,10.75097555
209,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16179,-3109,1,1,0,Laborers,1,50,2,44.25,8.5,1,10.3289977
210,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Widow,House / apartment,18473,-2531,0,1,0,Cooking staff,1,1,0,50.58,6.92,8,8.468197215
211,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,19700,0,0,0,0,retired,2,13,1,53.92,0,4,6.852791878
212,F,N,N,0,135000,Pensioner,Higher education,Single / not married,House / apartment,21089,0,0,1,0,retired,1,14,2,57.75,0,2,6.40144151
213,F,N,N,0,135000,Pensioner,Higher education,Single / not married,House / apartment,24022,0,0,0,0,retired,1,7,1,65.75,0,5,5.619848472
214,F,N,N,0,135000,Pensioner,Higher education,Widow,House / apartment,21232,0,0,1,0,retired,1,9,1,58.17,0,5,6.358327054
215,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,19940,0,0,1,0,retired,2,23,2,54.58,0,1,6.770310933
216,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,20013,0,0,0,0,retired,2,16,1,54.83,0,3,6.74561535
217,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,20608,0,0,0,0,retired,2,1,1,56.42,0,5,6.550854037
218,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,20737,0,0,0,0,retired,2,58,2,56.75,0,1,6.510102715
219,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,21363,0,0,0,0,retired,2,7,1,58.5,0,2,6.319337172
220,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,21365,0,0,0,0,retired,2,33,2,58.5,0,2,6.318745612
221,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,21377,0,0,0,1,retired,2,17,0,58.5,0,1,6.315198578
222,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,22333,0,0,0,0,retired,2,1,1,61.17,0,1,6.044866341
223,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,22335,0,0,0,0,retired,2,9,2,61.17,0,1,6.04432505
224,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,22752,0,0,0,0,retired,2,12,1,62.33,0,2,5.933544304
225,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,23056,0,0,1,0,retired,2,11,2,63.17,0,2,5.855308813
226,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,23145,0,0,0,0,retired,2,6,1,63.42,0,2,5.83279326
227,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,24255,0,0,0,0,retired,2,4,2,66.42,0,2,5.565862709
228,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,Municipal apartment,19032,0,0,0,0,retired,2,7,2,52.08,0,1,7.09331652
229,F,N,N,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,22942,0,0,0,0,retired,1,5,1,62.83,0,2,5.88440415
230,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,19728,0,0,0,0,retired,1,10,2,54,0,3,6.843065693
231,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21870,0,0,0,0,retired,1,18,1,59.92,0,1,6.172839506
232,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23019,0,0,0,0,retired,1,1,0,63,0,5,5.864720448
233,F,N,N,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23424,0,0,0,0,retired,1,9,2,64.17,0,1,5.763319672
234,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,21100,0,0,1,0,retired,1,11,1,57.75,0,3,6.398104265
235,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,21349,0,0,0,0,retired,1,32,0,58.42,0,2,6.323481193
236,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,22968,0,0,0,0,retired,1,14,2,62.92,0,4,5.877742947
237,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,23451,0,0,0,0,retired,1,6,2,64.25,0,1,5.75668415
238,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,22827,0,0,0,0,retired,1,17,2,62.5,0,1,5.914049152
239,F,N,N,0,135000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,23643,0,0,1,0,retired,1,6,2,64.75,0,1,5.709935287
240,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,12255,-270,0,1,0,no_data,2,24,2,33.58,0.75,1,11.2640801
241,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,12490,-1191,1,1,0,Core staff,2,2,0,34.17,3.25,2,11.94796
242,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,18197,-4418,1,0,0,Accountants,2,16,2,49.83,12.08,7,9.797517962
243,F,N,N,0,135000,State servant,Higher education,Separated,With parents,19514,-1991,1,0,0,IT staff,1,3,1,53.42,5.42,3,7.704160247
244,F,N,N,0,135000,State servant,Higher education,Single / not married,House / apartment,10370,-1384,1,0,0,Accountants,1,6,2,28.42,3.75,4,15.02336969
245,F,N,N,0,135000,State servant,Secondary / secondary special,Civil marriage,House / apartment,13120,-5578,0,0,0,Medicine staff,2,60,1,35.92,15.25,1,17.89976134
246,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,15033,-2729,0,0,0,Cooking staff,2,10,2,41.17,7.42,1,10.97204161
247,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,18650,-10936,0,1,0,no_data,2,8,2,51.08,29.92,6,17.50064817
248,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,19900,-3479,1,0,0,High skill tech staff,2,55,2,54.5,9.5,1,8.221180196
249,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,20875,-3785,0,0,0,High skill tech staff,2,4,1,57.17,10.33,8,7.899356349
250,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,15429,-1589,0,0,0,Core staff,1,5,1,42.25,4.33,4,9.75433526
251,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,20627,-1285,0,0,0,Core staff,1,5,1,56.5,3.5,4,6.979629821
252,F,N,N,0,135000,Working,Higher education,Married,House / apartment,10675,-1284,1,0,0,Core staff,2,15,2,29.25,3.5,7,14.37546587
253,F,N,N,0,135000,Working,Higher education,Married,House / apartment,11523,-2204,0,0,0,no_data,2,28,1,31.5,6,1,14.48653289
254,F,N,N,0,135000,Working,Higher education,Married,House / apartment,11919,-1787,0,1,0,Accountants,2,3,1,32.58,4.83,3,13.32412159
255,F,N,N,0,135000,Working,Higher education,Married,House / apartment,13202,-2646,1,0,0,Laborers,2,7,2,36.17,7.25,7,12.7889352
256,F,N,N,0,135000,Working,Higher education,Married,House / apartment,14185,-4447,1,0,0,Core staff,2,8,1,38.83,12.17,3,13.86321627
257,F,N,N,0,135000,Working,Higher education,Married,House / apartment,15570,-1619,0,1,0,Sales staff,2,1,1,42.67,4.42,2,9.676725683
258,F,N,N,0,135000,Working,Higher education,Married,House / apartment,16870,-957,0,1,0,Sales staff,2,3,1,46.17,2.58,1,8.483629737
259,F,N,N,0,135000,Working,Higher education,Married,House / apartment,18557,-8801,0,1,0,Core staff,2,23,2,50.83,24.08,1,13.83763838
260,F,N,N,0,135000,Working,Higher education,Married,House / apartment,9887,-2474,0,1,0,Sales staff,2,7,2,27.08,6.75,4,18.21125051
261,F,N,N,0,135000,Working,Higher education,Single / not married,House / apartment,10749,-2394,0,0,0,Laborers,1,8,2,29.42,6.5,1,16.15798923
262,F,N,N,0,135000,Working,Higher education,Single / not married,House / apartment,13785,-318,1,0,0,Cooking staff,1,23,2,37.75,0.83,2,10.02450434
263,F,N,N,0,135000,Working,Higher education,Single / not married,House / apartment,9818,-520,0,0,0,Core staff,1,1,1,26.83,1.42,7,14.51925145
264,F,N,N,0,135000,Working,Incomplete higher,Married,House / apartment,10390,-370,0,0,0,no_data,2,43,2,28.42,1,1,13.47305389
265,F,N,N,0,135000,Working,Incomplete higher,Married,House / apartment,10649,-2004,0,1,0,Accountants,2,2,1,29.17,5.42,1,15.61596298
266,F,N,N,0,135000,Working,Incomplete higher,Married,House / apartment,16392,-2119,0,0,0,Core staff,2,9,1,44.92,5.75,6,9.458417992
267,F,N,N,0,135000,Working,Incomplete higher,Single / not married,Rented apartment,11448,-1982,0,0,0,Accountants,1,32,2,31.33,5.42,2,14.26156772
268,F,N,N,0,135000,Working,Lower secondary,Married,Rented apartment,19019,-43,0,0,0,Laborers,2,28,1,52.08,0.08,1,7.114249578
269,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,18984,-10821,0,0,0,Laborers,2,4,2,52,29.58,6,16.53803749
270,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,9657,-1560,1,1,0,Managers,2,11,2,26.42,4.25,2,16.67284179
271,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,9888,-2031,0,0,0,Laborers,2,9,2,27.08,5.5,2,17.18213058
272,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,With parents,9918,-1257,0,1,0,Core staff,2,10,1,27.17,3.42,1,15.58711465
273,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,10573,-1185,1,1,0,Medicine staff,2,2,1,28.92,3.25,4,14.38005965
274,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,10666,-1093,1,0,0,no_data,2,20,2,29.17,3,1,14.10216233
275,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,10788,-2927,0,0,0,Sales staff,2,39,0,29.5,8,2,17.17338761
276,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,11004,-1570,0,0,0,Private service staff,2,2,1,30.08,4.25,9,14.30994276
277,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,11390,-515,0,1,0,Sales staff,2,3,0,31.17,1.42,5,12.4137931
278,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,12133,-3017,0,0,0,Core staff,2,6,2,33.17,8.25,1,14.80912681
279,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,12328,-2474,1,1,0,Sales staff,2,20,2,33.75,6.75,1,13.7000203
280,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,12525,-143,0,0,0,no_data,2,36,2,34.25,0.33,2,10.9029236
281,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,13512,-4861,0,0,0,Laborers,2,17,0,37,13.25,2,15.60513235
282,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,13566,-1900,1,0,0,High skill tech staff,2,1,1,37.17,5.17,10,11.57208983
283,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,13817,-2775,0,0,0,Sales staff,2,24,2,37.83,7.58,1,12.22604601
284,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,13967,-4850,1,1,0,High skill tech staff,2,44,0,38.25,13.25,2,14.80750247
285,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,14080,-1869,0,1,0,no_data,2,12,2,38.58,5.08,8,11.0556056
286,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15238,-1016,0,0,0,Sales staff,2,9,2,41.75,2.75,1,9.492335818
287,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15459,-642,0,0,0,Sales staff,2,2,1,42.33,1.75,4,9.111156104
288,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15493,-645,1,0,0,Laborers,2,3,1,42.42,1.75,4,9.092133621
289,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15499,-869,0,0,0,Private service staff,2,0,0,42.42,2.33,5,9.227614491
290,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15839,-1525,1,1,0,Sales staff,2,2,0,43.33,4.17,12,9.431325975
291,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,15922,-2086,0,0,0,Sales staff,2,43,2,43.58,5.67,4,9.757155247
292,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,16031,-5574,1,0,0,Laborers,2,11,2,43.92,15.25,2,12.91001243
293,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,16395,-7371,1,0,0,Managers,2,5,2,44.92,20.17,6,14.96010638
294,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,16743,-8066,0,1,0,Medicine staff,2,42,0,45.83,22.08,1,15.55837271
295,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,17143,-5507,0,1,0,no_data,2,3,1,46.92,15.08,11,11.60192506
296,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,17710,-3854,0,0,0,no_data,2,16,2,48.5,10.5,1,9.743071594
297,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,17799,-2228,0,0,0,no_data,2,5,1,48.75,6.08,3,8.669963393
298,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,17803,-10762,0,0,0,Accountants,2,20,2,48.75,29.42,4,19.17341287
299,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,18757,-2057,0,0,0,Core staff,2,5,0,51.33,5.58,3,8.083832335
300,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,19003,-11785,0,0,0,Medicine staff,2,0,0,52,32.25,2,18.7032419
301,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,19268,-1413,0,0,0,Laborers,2,3,1,52.75,3.83,1,7.560907309
302,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,20822,-12827,1,0,0,no_data,2,2,1,57,35.08,4,16.88555347
303,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,22688,-4266,0,0,0,Medicine staff,2,58,2,62.08,11.67,1,7.32819455
304,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,9519,-521,0,0,1,Laborers,2,15,1,26,1.42,1,15.00333407
305,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,12130,-798,0,0,0,Cooking staff,2,10,2,33.17,2.17,1,11.91316625
306,F,N,N,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,20850,-5543,0,1,0,Sales staff,2,12,2,57.08,15.17,2,8.819494349
307,F,N,N,0,135000,Working,Secondary / secondary special,Married,With parents,10014,-592,1,1,0,Core staff,2,3,1,27.42,1.58,5,14.32816812
308,F,N,N,0,135000,Working,Secondary / secondary special,Married,With parents,12278,-869,0,0,0,no_data,2,0,0,33.58,2.33,8,11.83276361
309,F,N,N,0,135000,Working,Secondary / secondary special,Married,With parents,9864,-2089,0,0,1,Medicine staff,2,38,1,27,5.67,2,17.36334405
